4152,0.296296,0.769231,0.230769,,4152,0.856015176
4167,1.666667,1.153846,1.384615,,4167,2.454851967
4172,3.592592,-1,1.038462,,4172,3.871061948
4187,3.296296,-1.038462,-0.461538,,4187,3.486687249
4192,1.259259,-0.307692,0.115385,,4192,1.30143048
4209,0.037037,0.423077,0.076923,,4209,0.431605184
4214,0.037037,-0.461538,0.307692,,4214,0.555934737
4230,0.148148,-0.961538,0.038462,,4230,0.973643919
4234,0.111111,-0.923077,0.076923,,4234,0.932916904
4249,0.074074,-0.576923,0,,4249,0.581658925
4254,0.037037,-0.346154,0.038462,,4254,0.350247993
4269,0,-0.230769,0,,4269,0.230769
4274,-0.037037,-0.269231,0,,4274,0.271766574
4289,0,-0.346154,0,,4289,0.346154
4294,0.037037,-0.423077,0,,4294,0.424695052
4309,0.037037,-0.576923,0,,4309,0.578110619
4324,0.074074,-0.730769,0,,4324,0.734513641
4325,0.074074,-0.884615,-0.038462,,4325,0.888543742
4340,0.074074,-1,-0.076923,,4340,1.005685888
4345,0.074074,-0.846154,-0.076923,,4345,0.852866166
4360,0.037037,-0.692308,-0.038462,,4360,0.694364048
4365,0.037037,-0.576923,-0.038462,,4365,0.579388654
4382,0,-0.576923,-0.038462,,4382,0.578203661
4385,0.037037,-0.769231,-0.076923,,4385,0.773954274
4400,-0.111111,-1.038462,-0.230769,,4400,1.069580904
4405,-0.185185,-1.115385,-0.269231,,4405,1.162266111
4420,-0.259259,-0.923077,-0.269231,,4420,0.995877356
4435,-0.259259,-0.769231,-0.192308,,4435,0.834214557
4437,-0.259259,-0.769231,-0.192308,,4437,0.834214557
4452,-0.222222,-0.730769,-0.192308,,4452,0.787647329
4456,-0.259259,-0.769231,-0.192308,,4456,0.834214557
4467,-0.296296,-0.846154,-0.192308,,4467,0.916924358
4480,-0.296296,-0.846154,-0.192308,,4480,0.916924358
4492,-0.333333,-0.769231,-0.192308,,4492,0.860121844
4496,-0.296296,-0.692308,-0.153846,,4496,0.768602809
4510,-0.259259,-0.576923,-0.115385,,4510,0.642937847
4516,-0.259259,-0.5,-0.115385,,4516,0.574916452
4531,-0.259259,-0.423077,-0.076923,,4531,0.502122022
4546,-0.259259,-0.384615,-0.076923,,4546,0.470171325
4547,-0.259259,-0.346154,-0.038462,,4547,0.434185613
4562,-0.259259,-0.346154,-0.038462,,4562,0.434185613
4567,-0.333333,-0.384615,-0.076923,,4567,0.514739483
4582,-0.407407,-0.423077,-0.115385,,4582,0.598571892
4587,-0.407407,-0.269231,-0.076923,,4587,0.494351032
4602,-0.481481,-0.230769,-0.038462,,4602,0.53531076
4617,-0.777778,-0.346154,-0.153846,,4617,0.865118374
4619,-1.111111,-0.307692,-0.115385,,4619,1.158687067
4634,-1.148148,0.038462,-0.076923,,4634,1.15136454
4637,-2.62963,-0.192308,0.269231,,4637,2.650362548
4652,-2.851852,0.692308,-0.192308,,4652,2.940974764
4667,-1.740741,0.884615,0.384615,,4667,1.990138595
4669,-1.37037,0.423077,0.076923,,4669,1.436253889
4684,-0.888889,0.461538,0.115385,,4684,1.00819377
4689,-2.222222,1.038462,0.269231,,4689,2.46762219
4704,-1.962963,1.923077,0.153846,,4704,2.752293131
4709,-0.851852,0.576923,0,,4709,1.028830393
4724,-0.333333,0.269231,0.038462,,4724,0.430204074
4729,-0.296296,0.384615,0.153846,,4729,0.509302081
4744,-0.555556,0.730769,0.038462,,4744,0.918773708
4749,-0.703704,1,0.115385,,4749,1.228215379
4767,-0.555556,0.884615,0.076923,,4767,1.047426998
4769,-0.444444,0.769231,0.076923,,4769,0.891719658
4784,-0.37037,0.653846,0.038462,,4784,0.752441263
4799,-0.37037,0.692308,0.076923,,4799,0.788911561
4800,-0.37037,0.807692,0.076923,,4800,0.891884214
4815,-0.37037,0.884615,0.115385,,4815,0.965935471
4820,-0.333333,0.884615,0.076923,,4820,0.948457556
4836,-0.296296,0.884615,0.076923,,4836,0.936083418
4840,-0.296296,0.807692,0.076923,,4840,0.863756236
4856,-0.259259,0.807692,0.076923,,4856,0.85176214
4860,-0.259259,0.846154,0.115385,,4860,0.892471579
4875,-0.259259,0.923077,0.115385,,4875,0.965712211
4880,-0.222222,1.038462,0.153846,,4880,1.073058495
4895,-0.185185,1.038462,0.192308,,4895,1.072230934
4910,-0.148148,1,0.192308,,4910,1.029043341
4911,-0.148148,0.923077,0.230769,,4911,0.962950315
4926,-0.111111,0.961538,0.307692,,4926,1.015664978
4931,-0.111111,0.961538,0.307692,,4931,1.015664978
4946,-0.074074,0.923077,0.269231,,4946,0.964387597
4951,-0.074074,0.884615,0.269231,,4951,0.927640009
4966,-0.037037,0.884615,0.307692,,4966,0.937331214
4971,-0.074074,0.923077,0.307692,,4971,0.975823997
4986,-0.037037,1,0.307692,,4986,1.046922206
5002,0,0.961538,0.346154,,5002,1.021948099
5004,0.037037,0.884615,0.307692,,5004,0.937331214
5019,0.037037,0.884615,0.307692,,5019,0.937331214
5022,0.111111,1.153846,0.346154,,5022,1.20976396
5040,0.111111,1.153846,0.346154,,5040,1.20976396
5042,0.222222,1,0.307692,,5042,1.069605995
5059,0.185185,0.769231,0.230769,,5059,0.824174828
5062,0.222222,0.769231,0.230769,,5062,0.833278633
5077,0.259259,0.923077,0.269231,,5077,0.995877356
5082,0.296296,1,0.307692,,5082,1.087412381
5099,0.296296,0.961538,0.307692,,5099,1.05215066
5102,0.296296,0.846154,0.307692,,5102,0.947861951
5117,0.296296,0.769231,0.269231,,5117,0.867175289
5132,0.296296,0.807692,0.307692,,5132,0.913691443
5134,0.333333,0.807692,0.307692,,5134,0.926364735
5149,0.37037,0.884615,0.346154,,5149,1.019578455
5154,0.37037,0.846154,0.307692,,5154,0.97356299
5169,0.37037,0.769231,0.307692,,5169,0.90750462
5174,0.407407,0.730769,0.307692,,5174,0.891447229
5189,0.444444,0.730769,0.307692,,5189,0.908970939
5194,0.481481,0.769231,0.307692,,5194,0.958235176
5210,0.703704,1.076923,0.5,,5210,1.380203778
5215,1,1.192308,0.653846,,5215,1.687931562
5230,0.888889,0.807692,0.461538,,5230,1.286665204
5235,0.481481,0.576923,0.269231,,5235,0.798216407
5250,0.259259,0.346154,0.153846,,5250,0.459027682
5255,0.592593,0.538462,0.461538,,5255,0.924188895
5270,1.444444,0.884615,1.038462,,5270,1.986797799
5275,2.259259,0.5,1.153846,,5275,2.585655008
5292,2.777778,-0.192308,0.384615,,5292,2.810864935
5296,1.703704,-0.384615,0.461538,,5296,1.806530748
5311,0.814815,-0.038462,0.153846,,5311,0.830103247
5316,0.296296,0.038462,0.153846,,5316,0.336064334
5331,0.259259,-0.423077,0.269231,,5331,0.56453052
5336,0.62963,-1.461538,0.346154,,5336,1.628603652
5351,0.703704,-1.153846,-0.076923,,5351,1.353690164
